expenditure_id,grant_id,project_id,activity_id,budget_line_id,account_id,cost_centre_id,location_id,period_id,transaction_date,transaction_type,vendor_id,staff_id,procurement_id,description,amount_original,original_currency,exchange_rate,amount_usd,amount_grant_currency,authorised_by,posted_by,posted_date,document_reference,payment_method,payment_reference,is_reversal,reversal_reference,notes
EXP-2025-03788,GRT-2023-002,PRJ-2023-004,ACT-0017,BDL-0032,ACC-5301,CC-PRG-EDU,LOC-ARU-002,FP-2025-06,2025-06-19,Medical Supplies,VND-0046,,,Medical Supplies - PRJ-2023-004 - Jun 2025,292000.0,TZS,2486.23,117.45,117.45,STF-003,STF-005,2025-06-24,INV-1794-2025-3788,Cheque,CHQ-85554,False,,
EXP-2025-03789,GRT-2023-001,PRJ-2023-011,ACT-0064,BDL-0005,ACC-5002,CC-PRG-HLT,LOC-MAN-001,FP-2025-06,2025-06-29,Salary Payment,,STF-038,,Salary Payment - PRJ-2023-011 - Jun 2025,4742000.0,TZS,2508.52,1890.36,1890.36,STF-006,STF-003,2025-07-04,INV-8749-2025-3789,Bank Transfer,TRF-20250629-3789,False,,
EXP-2025-03790,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0089,ACC-5003,CC-PRG-AGR,LOC-KIL-004,FP-2025-06,2025-06-21,Consultancy Fee,VND-0124,,,Consultancy Fee - PRJ-2024-002 - Jun 2025,2466000.0,TZS,2467.19,999.52,999.52,STF-003,STF-006,2025-06-26,INV-4873-2025-3790,Cheque,CHQ-82403,False,,
EXP-2025-03791,GRT-2023-003,PRJ-2023-006,ACT-0023,BDL-0081,ACC-5002,CC-PRG-WEE,LOC-KIL-001,FP-2025-06,2025-06-27,Salary Payment,,STF-055,,Salary Payment - PRJ-2023-006 - Jun 2025,4722000.0,TZS,2476.99,1906.35,1906.35,STF-005,STF-006,2025-07-02,INV-5611-2025-3791,Cheque,CHQ-85882,False,,
EXP-2025-03792,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0125,ACC-5303,CC-PRG-EDU,LOC-KIL-001,FP-2025-06,2025-06-04,ICT Equipment,VND-0023,,,ICT Equipment - PRJ-2023-005 - Jun 2025,2126000.0,TZS,2457.12,865.24,865.24,STF-005,STF-003,2025-06-07,INV-7256-2025-3792,Mobile Money,CHQ-30205,False,,
EXP-2025-03793,GRT-2024-001,PRJ-2024-001,ACT-0040,BDL-0095,ACC-5403,CC-PRG-AGR,LOC-MAN-001,FP-2025-06,2025-06-11,Communication,,,,Communication - PRJ-2024-001 - Jun 2025,162000.0,TZS,2461.59,65.81,65.81,STF-008,STF-002,2025-06-13,INV-7606-2025-3793,Cheque,CHQ-93679,False,,
EXP-2025-03794,GRT-2023-001,PRJ-2023-002,ACT-0008,BDL-0003,ACC-5001,CC-PRG-HLT,LOC-KIL-002,FP-2025-06,2025-06-01,Salary Payment,,STF-009,,Salary Payment - PRJ-2023-002 - Jun 2025,2575000.0,TZS,2469.63,1042.67,1042.67,STF-008,STF-002,2025-06-03,INV-3865-2025-3794,Cash,,False,,
EXP-2025-03795,GRT-2022-003,PRJ-2023-003,ACT-0012,BDL-0045,ACC-5103,CC-PRG-HLT,LOC-KIL-003,FP-2025-06,2025-06-10,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-003 - Jun 2025,481000.0,TZS,2508.98,191.71,191.71,STF-003,STF-005,2025-06-11,INV-8018-2025-3795,Bank Transfer,TRF-20250610-3795,False,,
EXP-2025-03796,GRT-2023-002,PRJ-2023-012,ACT-0069,BDL-0024,ACC-5201,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-23,Training Venue,VND-0067,,,Training Venue - PRJ-2023-012 - Jun 2025,2467000.0,TZS,2521.9,978.23,978.23,STF-007,STF-006,2025-06-25,INV-4018-2025-3796,Cash,CHQ-92663,False,,
EXP-2025-03797,GRT-2023-002,PRJ-2023-012,ACT-0072,BDL-0023,ACC-5402,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-27,Utilities,,,,Utilities - PRJ-2023-012 - Jun 2025,473000.0,TZS,2555.86,185.06,185.06,STF-008,STF-002,2025-06-30,INV-7447-2025-3797,Bank Transfer,TRF-20250627-3797,False,,
EXP-2025-03798,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0038,ACC-5202,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-15,Training Materials,,,,Training Materials - PRJ-2023-012 - Jun 2025,286000.0,TZS,2492.13,114.76,114.76,STF-004,STF-006,2025-06-17,INV-2340-2025-3798,Bank Transfer,TRF-20250615-3798,False,,
EXP-2025-03799,GRT-2024-004,PRJ-2024-006,ACT-0066,BDL-0218,ACC-5003,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-18,Consultancy Fee,VND-0135,,,Consultancy Fee - PRJ-2024-006 - Jun 2025,2435000.0,TZS,2509.25,970.41,970.41,STF-003,STF-004,2025-06-19,INV-5770-2025-3799,Bank Transfer,TRF-20250618-3799,False,,
EXP-2025-03800,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0041,ACC-5002,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-11,Salary Payment,,STF-106,,Salary Payment - PRJ-2023-012 - Jun 2025,4761000.0,TZS,2533.46,1879.25,1879.25,STF-001,STF-002,2025-06-15,INV-2707-2025-3800,Cash,CHQ-50077,False,,
EXP-2025-03801,GRT-2024-002,PRJ-2024-004,ACT-0050,BDL-0163,ACC-5202,CC-PRG-CHP,LOC-MAN-004,FP-2025-06,2025-06-19,Training Materials,,,,Training Materials - PRJ-2024-004 - Jun 2025,125000.0,TZS,2518.8,49.63,49.63,STF-010,STF-002,2025-06-20,INV-9606-2025-3801,Cash,CHQ-93236,False,,
EXP-2025-03802,GRT-2023-004,PRJ-2023-009,ACT-0035,BDL-0101,ACC-5002,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-07,Salary Payment,,STF-051,,Salary Payment - PRJ-2023-009 - Jun 2025,3801000.0,TZS,2534.19,1499.89,1499.89,STF-002,STF-005,2025-06-08,INV-2538-2025-3802,Cheque,CHQ-21047,False,,
EXP-2025-03803,GRT-2023-001,PRJ-2023-002,ACT-0007,BDL-0004,ACC-5404,CC-PRG-HLT,LOC-KIL-002,FP-2025-06,2025-06-08,M&E Activities,,,,M&E Activities - PRJ-2023-002 - Jun 2025,419000.0,TZS,2555.56,163.96,163.96,STF-005,STF-006,2025-06-11,INV-6463-2025-3803,Bank Transfer,TRF-20250608-3803,False,,
EXP-2025-03804,GRT-2024-002,PRJ-2024-004,ACT-0053,BDL-0155,ACC-5303,CC-PRG-CHP,LOC-MAN-004,FP-2025-06,2025-06-17,ICT Equipment,VND-0107,,PRC-2025-0677,ICT Equipment - PRJ-2024-004 - Jun 2025,4302000.0,TZS,2481.3,1733.77,1733.77,STF-005,STF-002,2025-06-21,INV-9008-2025-3804,Cash,CHQ-49360,False,,
EXP-2025-03805,GRT-2023-005,PRJ-2023-010,ACT-0054,BDL-0146,ACC-5103,CC-PRG-HLT,LOC-KIL-001,FP-2025-06,2025-06-29,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-010 - Jun 2025,445000.0,TZS,2453.68,181.36,181.36,STF-004,STF-006,2025-07-04,INV-8452-2025-3805,Mobile Money,CHQ-83043,False,,
EXP-2025-03806,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0165,ACC-5001,CC-PRG-CHP,LOC-ARU-003,FP-2025-06,2025-06-11,Salary Payment,,STF-053,,Salary Payment - PRJ-2024-003 - Jun 2025,2884000.0,TZS,2511.02,1148.54,1148.54,STF-010,STF-005,2025-06-13,INV-4861-2025-3806,Bank Transfer,TRF-20250611-3806,False,,
EXP-2025-03807,GRT-2023-003,PRJ-2023-006,ACT-0025,BDL-0080,ACC-5003,CC-PRG-WEE,LOC-KIL-001,FP-2025-06,2025-06-20,Consultancy Fee,VND-0079,,,Consultancy Fee - PRJ-2023-006 - Jun 2025,920000.0,TZS,2488.87,369.65,369.65,STF-003,STF-006,2025-06-21,INV-7785-2025-3807,Mobile Money,CHQ-68756,False,,
EXP-2025-03808,GRT-2023-003,PRJ-2023-013,ACT-0081,BDL-0066,ACC-5305,CC-PRG-HLT,LOC-ARU-001,FP-2025-06,2025-06-11,Office Supplies,VND-0111,,,Office Supplies - PRJ-2023-013 - Jun 2025,40000.0,TZS,2457.71,16.28,16.28,STF-001,STF-004,2025-06-13,INV-5303-2025-3808,Bank Transfer,TRF-20250611-3808,False,,
EXP-2025-03809,GRT-2023-004,PRJ-2023-009,ACT-0037,BDL-0107,ACC-5101,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-29,Domestic Travel,,STF-021,,Domestic Travel - PRJ-2023-009 - Jun 2025,421000.0,TZS,2503.74,168.15,168.15,STF-002,STF-002,2025-07-02,INV-9152-2025-3809,Bank Transfer,TRF-20250629-3809,False,,
EXP-2025-03810,GRT-2023-001,PRJ-2023-001,ACT-0002,BDL-0008,ACC-5402,CC-PRG-HLT,LOC-KIL-001,FP-2025-06,2025-06-29,Utilities,,,,Utilities - PRJ-2023-001 - Jun 2025,413000.0,TZS,2488.94,165.93,165.93,STF-003,STF-005,2025-06-30,INV-3911-2025-3810,Cash,CHQ-43526,False,,
EXP-2025-03811,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0117,ACC-5401,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-02,Office Rent,VND-0048,,PRC-2025-0064,Office Rent - PRJ-2023-008 - Jun 2025,2181000.0,TZS,2457.65,887.43,887.43,STF-001,STF-003,2025-06-03,INV-8641-2025-3811,Cash,CHQ-96250,False,,
EXP-2025-03812,GRT-2021-001,PRJ-2023-007,ACT-0027,BDL-0201,ACC-5201,CC-PRG-WEE,LOC-ARU-001,FP-2025-06,2025-06-18,Training Venue,VND-0029,,,Training Venue - PRJ-2023-007 - Jun 2025,2006000.0,TZS,2476.49,810.02,810.02,STF-001,STF-002,2025-06-19,INV-7119-2025-3812,Cash,CHQ-84689,False,,
EXP-2025-03813,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0089,ACC-5201,CC-PRG-AGR,LOC-KIL-004,FP-2025-06,06-28-2025,Training Venue,VND-0145,,,Training Venue - PRJ-2024-002 - Jun 2025,1715000.0,TZS,2450.03,699.99,699.99,STF-005,STF-006,2025-07-02,INV-3894-2025-3813,Cheque,CHQ-13677,False,,
EXP-2025-03814,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0103,ACC-5305,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-17,Office Supplies,VND-0056,,PRC-2025-1992,Office Supplies - PRJ-2023-008 - Jun 2025,88000.0,TZS,2496.08,35.26,35.26,STF-004,STF-004,2025-06-19,INV-4101-2025-3814,Mobile Money,CHQ-91370,False,,
EXP-2025-03815,GRT-2024-003,PRJ-2024-005,ACT-0057,BDL-0176,ACC-5404,CC-PRG-HLT,LOC-ARU-004,FP-2025-06,2025-06-05,M&E Activities,,,,M&E Activities - PRJ-2024-005 - Jun 2025,596000.0,TZS,2493.03,239.07,239.07,STF-008,STF-003,2025-06-06,INV-9815-2025-3815,Bank Transfer,TRF-20250605-3815,False,,
EXP-2025-03816,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0106,ACC-5403,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-19,Communication,,,,Communication - PRJ-2023-009 - Jun 2025,90000.0,TZS,2461.92,36.56,36.56,STF-001,STF-006,2025-06-23,INV-1908-2025-3816,Bank Transfer,TRF-20250619-3816,False,,
EXP-2025-03817,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0087,ACC-5302,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-04,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2024-007 - Jun 2025,335000.0,TZS,2453.39,136.55,136.55,STF-003,STF-004,2025-06-07,INV-7235-2025-3817,Cash,CHQ-27335,False,,
EXP-2025-03818,GRT-2024-002,PRJ-2024-003,ACT-0046,BDL-0165,ACC-5302,CC-PRG-CHP,LOC-ARU-003,FP-2025-06,2025-06-11,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2024-003 - Jun 2025,1235000.0,TZS,2475.65,498.86,498.86,STF-009,STF-004,2025-06-14,INV-5776-2025-3818,Cash,CHQ-52938,False,,
EXP-2025-03819,GRT-2023-004,PRJ-2023-009,ACT-0037,BDL-0113,ACC-5404,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-09,M&E Activities,,,,M&E Activities - PRJ-2023-009 - Jun 2025,951000.0,TZS,2495.74,381.05,381.05,STF-007,STF-006,2025-06-11,INV-2634-2025-3819,Bank Transfer,TRF-20250609-3819,False,,
EXP-2025-03820,GRT-2024-001,PRJ-2024-002,ACT-0043,BDL-0083,ACC-5002,CC-PRG-AGR,LOC-KIL-004,FP-2025-06,2025-06-06,Salary Payment,,STF-098,,Salary Payment - PRJ-2024-002 - Jun 2025,4020000.0,TZS,2470.48,1627.21,1627.21,STF-004,STF-002,2025-06-11,INV-7627-2025-3820,Mobile Money,CHQ-98599,False,,
EXP-2025-03821,GRT-2024-003,PRJ-2024-005,ACT-0057,BDL-0189,ACC-5101,CC-PRG-HLT,LOC-ARU-004,FP-2025-06,2025-06-07,Domestic Travel,,STF-034,,Domestic Travel - PRJ-2024-005 - Jun 2025,295000.0,TZS,2454.77,120.17,120.17,STF-009,STF-003,2025-06-10,,Bank Transfer,TRF-20250607-3821,False,,
EXP-2025-03822,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0098,ACC-5303,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,25/06/2025,ICT Equipment,VND-0148,,PRC-2025-1507,ICT Equipment - PRJ-2024-007 - Jun 2025,4413000.0,TZS,2533.31,1741.99,1741.99,STF-007,STF-002,2025-06-29,INV-7820-2025-3822,Bank Transfer,TRF-20250625-3822,False,,
EXP-2025-03823,GRT-2023-003,PRJ-2023-013,ACT-0077,BDL-0065,ACC-5303,CC-PRG-HLT,LOC-ARU-001,FP-2025-06,2025-06-01,ICT Equipment,VND-0057,,,ICT Equipment - PRJ-2023-013 - Jun 2025,2568000.0,TZS,2467.05,1040.92,1040.92,STF-003,STF-003,2025-06-03,INV-2114-2025-3823,Cheque,CHQ-38517,False,,
EXP-2025-03824,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0026,ACC-5305,CC-PRG-EDU,LOC-ARU-002,FP-2025-06,2025-06-17,Office Supplies,VND-0028,,,Office Supplies - PRJ-2023-004 - Jun 2025,154000.0,TZS,2536.32,60.72,60.72,STF-002,STF-004,2025-06-22,INV-2421-2025-3824,Cheque,,False,,
EXP-2025-03825,GRT-2021-001,PRJ-2023-007,ACT-0028,BDL-0204,ACC-5403,CC-PRG-WEE,LOC-ARU-001,FP-2025-06,2025-06-04,Communication,,,,Communication - PRJ-2023-007 - Jun 2025,257000.0,TZS,2465.25,104.25,104.25,STF-010,STF-002,2025-06-08,,Bank Transfer,TRF-20250604-3825,False,,
EXP-2025-03826,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0105,ACC-5203,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-16,Facilitator Fee,,STF-109,,Facilitator Fee - PRJ-2023-009 - Jun 2025,797000.0,TZS,2482.9,321.0,321.0,STF-010,STF-002,2025-06-19,INV-7769-2025-3826,Mobile Money,CHQ-61767,False,,
EXP-2025-03827,GRT-2023-003,PRJ-2023-006,ACT-0024,BDL-0082,ACC-5302,CC-PRG-WEE,LOC-KIL-001,FP-2025-06,2025-06-16,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-006 - Jun 2025,1291000.0,TZS,2539.59,508.35,508.35,STF-003,STF-002,2025-06-20,INV-2794-2025-3827,Bank Transfer,TRF-20250616-3827,False,,
EXP-2025-03828,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0047,ACC-5302,CC-PRG-HLT,LOC-KIL-003,FP-2025-06,2025-06-25,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-003 - Jun 2025,1062000.0,TZS,2473.11,429.42,429.42,STF-007,STF-005,2025-06-27,INV-3389-2025-3828,Cheque,CHQ-53567,False,,
EXP-2025-03829,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0032,ACC-5001,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-04,Salary Payment,,STF-117,,Salary Payment - PRJ-2023-012 - Jun 2025,25854000.0,TZS,2487.81,10392.27,10392.27,STF-010,STF-004,2025-06-08,INV-2860-2025-3829,Bank Transfer,TRF-20250604-3829,False,,
EXP-2025-03830,GRT-2023-005,PRJ-2023-010,ACT-0054,BDL-0152,ACC-5103,CC-PRG-HLT,LOC-KIL-001,FP-2025-06,2025-06-26,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-010 - Jun 2025,206000.0,TZS,2550.58,80.77,80.77,STF-003,STF-003,2025-06-29,INV-6021-2025-3830,Bank Transfer,TRF-20250626-3830,False,,
EXP-2025-03831,GRT-2024-002,PRJ-2024-004,ACT-0049,BDL-0160,ACC-5405,CC-PRG-CHP,LOC-MAN-004,FP-2025-06,2025-06-16,Community Outreach,,,,Community Outreach - PRJ-2024-004 - Jun 2025,320000.0,TZS,2528.72,126.55,126.55,STF-009,STF-002,2025-06-21,INV-2156-2025-3831,Cheque,CHQ-18641,False,,
EXP-2025-03832,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0084,ACC-5101,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-28,Domestic Travel,,STF-062,,Domestic Travel - PRJ-2024-007 - Jun 2025,366000.0,TZS,2477.44,147.73,147.73,STF-010,STF-006,2025-06-30,INV-2989-2025-3832,Mobile Money,CHQ-34180,False,,
EXP-2025-03833,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0022,ACC-5003,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,04/06/2025,Consultancy Fee,VND-0128,,,Consultancy Fee - PRJ-2023-012 - Jun 2025,1221000.0,TZS,2541.93,480.34,480.34,STF-006,STF-005,2025-06-05,INV-2930-2025-3833,Bank Transfer,TRF-20250604-3833,False,,
EXP-2025-03834,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0038,ACC-5201,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-08,Training Venue,VND-0005,,PRC-2025-1281,Training Venue - PRJ-2023-012 - Jun 2025,1710000.0,TZS,2509.13,707.82,707.82,STF-001,STF-006,2025-06-13,INV-8097-2025-3834,Bank Transfer,TRF-20250608-3834,False,,Potential duplicate entry
EXP-2025-03835,GRT-2023-001,PRJ-2023-001,ACT-0003,BDL-0010,ACC-5103,CC-PRG-HLT,LOC-KIL-001,FP-2025-06,2025-06-03,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-001 - Jun 2025,446000.0,TZS,2477.46,180.02,180.02,STF-004,STF-006,2025-06-04,INV-9192-2025-3835,Cheque,CHQ-15810,False,,
EXP-2025-03836,GRT-2023-002,PRJ-2023-004,ACT-0017,BDL-0039,ACC-5405,CC-PRG-EDU,LOC-ARU-002,FP-2025-06,2025-06-23,Community Outreach,,,,Community Outreach - PRJ-2023-004 - Jun 2025,772000.0,TZS,2520.8,306.25,306.25,STF-007,STF-006,2025-06-25,INV-7449-2025-3836,Bank Transfer,TRF-20250623-3836,False,,
EXP-2025-03837,GRT-2024-003,PRJ-2024-005,ACT-0058,BDL-0183,ACC-5404,CC-PRG-HLT,LOC-ARU-004,FP-2025-06,2025-06-22,M&E Activities,,,,M&E Activities - PRJ-2024-005 - Jun 2025,550000.0,TZS,2467.43,222.9,222.9,STF-010,STF-002,2025-06-25,INV-1721-2025-3837,Cheque,CHQ-54315,False,,
EXP-2025-03838,GRT-2023-001,PRJ-2023-011,ACT-0061,BDL-0013,ACC-5402,CC-PRG-HLT,LOC-MAN-001,FP-2025-06,2025-06-04,Utilities,,,,Utilities - PRJ-2023-011 - Jun 2025,194000.0,TZS,2526.28,76.79,76.79,STF-003,STF-002,2025-06-08,INV-5176-2025-3838,Cheque,CHQ-70684,False,,
EXP-2025-03839,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0023,ACC-5003,CC-PRG-EDU,LOC-ARU-001,FP-2025-06,2025-06-29,Consultancy Fee,VND-0047,,,Consultancy Fee - PRJ-2023-012 - Jun 2025,1398000.0,TZS,2548.05,548.65,548.65,STF-004,STF-006,2025-07-01,INV-1830-2025-3839,Mobile Money,CHQ-62163,False,,
EXP-2025-03840,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0084,ACC-5103,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-01,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-007 - Jun 2025,500000.0,TZS,2558.48,195.43,195.43,STF-003,STF-006,2025-06-06,,Bank Transfer,TRF-20250601-3840,False,,
EXP-2025-03841,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0091,ACC-5003,CC-PRG-AGR,LOC-KIL-004,FP-2025-06,2025-06-05,Consultancy Fee,VND-0122,,PRC-2025-1809,Consultancy Fee - PRJ-2024-002 - Jun 2025,1901000.0,TZS,2473.89,768.43,768.43,STF-002,STF-006,2025-06-06,INV-1598-2025-3841,Bank Transfer,TRF-20250605-3841,False,,
EXP-2025-03842,GRT-2024-004,PRJ-2024-006,ACT-0065,BDL-0226,ACC-5202,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-09,Training Materials,,,,Training Materials - PRJ-2024-006 - Jun 2025,225000.0,TZS,2557.14,275.31,275.31,STF-005,STF-005,2025-06-13,INV-5295-2025-3842,Bank Transfer,TRF-20250609-3842,False,,Potential duplicate entry
EXP-2025-03843,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0090,ACC-5201,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-03,Training Venue,VND-0138,,PRC-2025-2448,Training Venue - PRJ-2024-007 - Jun 2025,2453000.0,TZS,2489.61,985.29,985.29,STF-004,STF-003,2025-06-06,INV-1660-2025-3843,Bank Transfer,TRF-20250603-3843,False,,
EXP-2025-03844,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0037,ACC-5302,CC-PRG-EDU,LOC-ARU-002,FP-2025-06,2025-06-13,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-004 - Jun 2025,922000.0,TZS,2525.68,365.05,365.05,STF-002,STF-006,2025-06-14,INV-6724-2025-3844,Cash,,False,,
EXP-2025-03845,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0161,ACC-5203,CC-PRG-CHP,LOC-ARU-003,FP-2025-06,2025-06-10,Facilitator Fee,,STF-085,,Facilitator Fee - PRJ-2024-003 - Jun 2025,343000.0,TZS,2480.77,138.26,138.26,STF-001,STF-003,2025-06-13,INV-7862-2025-3845,Bank Transfer,TRF-20250610-3845,False,,
EXP-2025-03846,GRT-2023-004,PRJ-2023-008,ACT-0032,BDL-0101,ACC-5403,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-08,Communication,,,,Communication - PRJ-2023-008 - Jun 2025,218000.0,TZS,2509.58,86.87,86.87,STF-010,STF-002,2025-06-13,INV-9187-2025-3846,Bank Transfer,TRF-20250608-3846,False,,
EXP-2025-03847,GRT-2023-003,PRJ-2023-013,ACT-0079,BDL-0068,ACC-5302,CC-PRG-HLT,LOC-ARU-001,FP-2025-06,2025-06-10,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-013 - Jun 2025,401000.0,TZS,2532.46,158.34,158.34,STF-004,STF-004,2025-06-15,INV-5460-2025-3847,Cheque,CHQ-64110,False,,
EXP-2025-03848,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0094,ACC-5101,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-03,Domestic Travel,,STF-055,,Domestic Travel - PRJ-2024-007 - Jun 2025,252000.0,TZS,2484.26,101.44,101.44,STF-006,STF-006,2025-06-07,INV-5970-2025-3848,Mobile Money,CHQ-31703,False,,
EXP-2025-03849,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0089,ACC-5202,CC-PRG-AGR,LOC-ARU-002,FP-2025-06,2025-06-27,Training Materials,,,,Training Materials - PRJ-2024-007 - Jun 2025,112000.0,TZS,2554.96,43.84,43.84,STF-005,STF-006,2025-07-01,INV-5741-2025-3849,Bank Transfer,TRF-20250627-3849,False,,
EXP-2025-03850,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0125,ACC-5003,CC-PRG-EDU,LOC-KIL-001,FP-2025-06,2025-06-30,Consultancy Fee,VND-0073,,PRC-2025-2068,Consultancy Fee - PRJ-2023-005 - Jun 2025,1301000.0,TZS,2493.44,521.77,521.77,STF-010,STF-002,2025-07-01,INV-9073-2025-3850,Mobile Money,CHQ-93459,False,,
EXP-2025-03851,GRT-2022-003,PRJ-2023-003,ACT-0010,BDL-0057,ACC-5203,CC-PRG-HLT,LOC-KIL-003,FP-2025-06,2025-06-17,Facilitator Fee,,STF-049,,Facilitator Fee - PRJ-2023-003 - Jun 2025,389000.0,TZS,2539.9,153.16,153.16,STF-008,STF-003,2025-06-18,INV-6147-2025-3851,Cheque,CHQ-37377,False,,
EXP-2025-03852,GRT-2024-001,PRJ-2024-001,ACT-0038,BDL-0097,ACC-5403,CC-PRG-AGR,LOC-MAN-001,FP-2025-06,2025-06-25,Communication,,,,Communication - PRJ-2024-001 - Jun 2025,215000.0,TZS,2508.54,85.71,85.71,STF-009,STF-003,2025-06-26,INV-7522-2025-3852,Bank Transfer,TRF-20250625-3852,False,,
EXP-2025-03853,GRT-2024-002,PRJ-2024-004,ACT-0051,BDL-0166,ACC-5003,CC-PRG-CHP,LOC-MAN-004,FP-2025-06,2025-06-25,Consultancy Fee,VND-0095,,,Consultancy Fee - PRJ-2024-004 - Jun 2025,2446000.0,TZS,2464.14,992.64,992.64,STF-003,STF-003,2025-06-28,INV-3517-2025-3853,Cheque,CHQ-89711,False,,
EXP-2025-03854,GRT-2023-002,PRJ-2023-004,ACT-0015,BDL-0026,ACC-5302,CC-PRG-EDU,LOC-ARU-002,FP-2025-06,2025-06-06,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-004 - Jun 2025,897000.0,TZS,2486.19,360.79,360.79,STF-009,STF-004,2025-06-11,INV-2136-2025-3854,Bank Transfer,TRF-20250606-3854,False,,
EXP-2025-03855,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0087,ACC-5202,CC-PRG-AGR,LOC-KIL-004,FP-2025-06,2025-06-27,Training Materials,,,,Training Materials - PRJ-2024-002 - Jun 2025,312000.0,TZS,2505.24,124.54,124.54,STF-008,STF-003,2025-06-30,INV-8190-2025-3855,Bank Transfer,TRF-20250627-3855,False,,
EXP-2025-03856,GRT-2023-004,PRJ-2023-009,ACT-0035,BDL-0111,ACC-5403,CC-PRG-CLR,LOC-MAN-003,FP-2025-06,2025-06-30,Communication,,,,Communication - PRJ-2023-009 - Jun 2025,92000.0,TZS,2458.99,37.41,37.41,STF-008,STF-004,2025-07-05,INV-5741-2025-3856,Mobile Money,CHQ-60061,False,,
EXP-2025-03857,GRT-2024-004,PRJ-2024-006,ACT-0068,BDL-0210,ACC-5405,CC-PRG-CLR,LOC-MAN-002,FP-2025-06,2025-06-01,Community Outreach,,,,Community Outreach - PRJ-2024-006 - Jun 2025,654000.0,TZS,2554.57,256.01,256.01,STF-004,STF-005,2025-06-04,INV-9071-2025-3857,Bank Transfer,TRF-20250601-3857,False,,
