procurement_id,grant_id,project_id,budget_line_id,vendor_id,location_id,period_id,status_id,procurement_type,description,quantity,unit,unit_price,total_value,currency,po_date,expected_delivery,actual_delivery,grn_reference,invoice_reference,invoice_date,payment_due_date,payment_date,expenditure_id,quotations_obtained,single_source_justified,committee_approval_ref,notes
PRC-2025-1557,GRT-2023-001,PRJ-2023-011,BDL-0008,VND-0117,LOC-MAN-001,FP-2025-05,STS-009,Quotation,Notebooks Pack for PRJ-2023-011,194,Litres,7900.0,1532600.0,TZS,2025-05-24,2025-06-30,2025-07-01,GRN-2025-1557,INV-VND-2025-1557,2025-07-02,2025-08-01,2025-07-22,EXP-83881,4,False,,
PRC-2025-1558,GRT-2024-001,PRJ-2024-002,BDL-0086,VND-0095,LOC-KIL-004,FP-2025-10,STS-009,Tender,Vegetable Seed Pack for PRJ-2024-002,786,Boxes,8100.0,6366600.0,TZS,2025-10-12,2025-11-21,2025-11-29,GRN-2025-1558,INV-VND-2025-1558,2025-12-06,2026-01-05,2025-12-27,EXP-99524,5,False,PC-2025-053,
PRC-2025-1559,GRT-2023-003,PRJ-2023-013,BDL-0073,VND-0039,LOC-ARU-001,FP-2025-08,STS-007,Quotation,Oral Rehydration Salts for PRJ-2023-013,98,Pieces,34500.0,3381000.0,TZS,2025-08-27,2025-09-13,2025-09-12,GRN-2025-1559,,,,,,4,False,PC-2025-123,
PRC-2025-1560,GRT-2023-003,PRJ-2023-013,BDL-0063,VND-0011,LOC-ARU-001,FP-2025-04,STS-006,Quotation,Paint 20L for PRJ-2023-013,19,Litres,87000.0,1653000.0,TZS,2025-04-20,06-04-2025,,,,,,,,5,False,PC-2025-138,
PRC-2025-1561,GRT-2023-002,PRJ-2023-004,BDL-0036,VND-0081,LOC-ARU-002,FP-2025-06,STS-006,Quotation,Indigenous Tree Seedlings for PRJ-2023-004,8371,Sets,500.0,4185500.0,TZS,2025-06-19,2025-07-07,,,,,,,,5,False,,
PRC-2025-1562,GRT-2023-003,PRJ-2023-013,BDL-0068,VND-0051,LOC-ARU-001,FP-2025-06,STS-010,Quotation,Filing Cabinet for PRJ-2023-013,2,Units,377300.0,754600.0,TZS,2025-06-24,2025-08-07,2025-08-21,GRN-2025-1562,,2025-08-25,2025-09-24,2025-09-22,EXP-76030,3,False,,
PRC-2025-1563,GRT-2023-002,PRJ-2023-012,BDL-0026,VND-0138,LOC-ARU-001,FP-2025-10,STS-009,Quotation,Participant Bags for PRJ-2023-012,87,Units,26200.0,2279400.0,TZS,2025-10-05,2025-10-27,2025-11-06,GRN-2025-1563,INV-VND-2025-1563,2025-11-10,2025-12-10,2026-01-15,EXP-96159,4,False,,
PRC-2025-1564,GRT-2024-003,PRJ-2024-005,BDL-0178,VND-0098,LOC-ARU-004,FP-2025-03,STS-005,Quotation,Projector Epson for PRJ-2024-005,1,Sets,1085200.0,1085200.0,TZS,2025-03-31,2025-05-02,,,,,,,,4,False,,
PRC-2025-1565,GRT-2024-001,PRJ-2024-001,BDL-0085,VND-0078,LOC-MAN-001,FP-2025-08,STS-006,Direct Purchase,Flipchart Paper Pad for PRJ-2024-001,12,Litres,18200.0,218400.0,TZS,2025-08-29,2025-09-15,,,,,,,,1,False,,
PRC-2025-1566,GRT-2024-003,PRJ-2024-005,BDL-0175,VND-0126,LOC-ARU-004,FP-2025-07,STS-009,Quotation,Training Handouts Printing for PRJ-2024-005,313,Boxes,38200.0,11956600.0,TZS,2025-07-07,2025-08-13,2025-08-14,GRN-2025-1566,INV-VND-2025-1566,2025-08-16,2025-09-15,2025-09-10,EXP-14356,5,False,PC-2025-051,
PRC-2025-1567,GRT-2024-001,PRJ-2024-002,BDL-0095,VND-0062,LOC-KIL-004,FP-2025-04,STS-009,Quotation,Flipchart Paper Pad for PRJ-2024-002,34,Kg,17000.0,578000.0,TZS,04-04-2025,2025-04-18,24-Apr-2025,GRN-2025-1567,INV-VND-2025-1567,2025-04-30,2025-05-30,2025-05-26,EXP-21071,5,False,,
PRC-2025-1568,GRT-2024-004,PRJ-2024-006,BDL-0216,VND-0134,LOC-MAN-002,FP-2025-07,STS-008,Direct Purchase,External Hard Drive for PRJ-2024-006,2,Sets,171000.0,342000.0,TZS,2025-07-06,2025-08-08,2025-08-06,GRN-2025-1568,INV-VND-2025-1568,2025-08-10,,,,1,False,,
PRC-2025-1569,GRT-2023-002,PRJ-2023-004,BDL-0022,VND-0017,LOC-ARU-002,FP-2025-10,STS-007,Quotation,Participant Bags for PRJ-2023-004,185,Pieces,23300.0,4310500.0,TZS,2025-10-14,2025-11-22,2025-12-06,GRN-2025-1569,,,,,,3,False,,
PRC-2025-1570,GRT-2024-004,PRJ-2024-006,BDL-0219,VND-0084,LOC-MAN-002,FP-2025-02,STS-003,Quotation,Toyota Land Cruiser 4x4 for PRJ-2024-006,1,Litres,42220300.0,42220300.0,TZS,2025-02-14,2025-03-22,,,,,,,,3,False,PC-2025-074,
PRC-2025-1571,GRT-2023-002,PRJ-2023-004,BDL-0024,VND-0084,LOC-ARU-002,FP-2025-08,STS-009,Quotation,Indigenous Tree Seedlings for PRJ-2023-004,8588,Boxes,600.0,5152800.0,TZS,2025-08-28,2025-09-26,24-Sep-2025,GRN-2025-1571,INV-VND-2025-1571,2025-10-01,31-Oct-2025,2025-10-26,EXP-82351,5,False,PC-2025-005,
PRC-2025-1572,GRT-2024-001,PRJ-2024-001,BDL-0090,VND-0046,LOC-MAN-001,FP-2025-05,STS-008,Quotation,Indigenous Tree Seedlings for PRJ-2024-001,12352,Kg,700.0,8646400.0,TZS,2025-05-06,2025-06-07,13-Jun-2025,GRN-2025-1572,INV-VND-2025-1572,2025-06-20,,,,4,False,PC-2025-168,
PRC-2025-1573,GRT-2024-001,PRJ-2024-001,BDL-0088,VND-0076,LOC-MAN-001,FP-2025-02,STS-009,Direct Purchase,Network Switch for PRJ-2024-001,1,Litres,365500.0,365500.0,TZS,2025-02-04,2025-02-13,2025-02-18,GRN-2025-1573,INV-VND-2025-1573,2025-02-23,2025-03-25,,EXP-12382,1,False,,
PRC-2025-1574,GRT-2024-001,PRJ-2024-007,BDL-0095,VND-0032,LOC-ARU-002,FP-2025-02,STS-008,Direct Purchase,Flipchart Paper Pad for PRJ-2024-007,26,Litres,18500.0,481000.0,TZS,2025-02-21,2025-03-31,2025-03-28,GRN-2025-1574,INV-VND-2025-1574,2025-04-02,,,,1,False,,
PRC-2025-1575,GRT-2024-001,PRJ-2024-001,BDL-0095,VND-0115,LOC-MAN-001,FP-2025-07,STS-010,Quotation,Motorcycle Honda for PRJ-2024-001,1,Sets,4111500.0,4111500.0,TZS,2025-07-31,2025-08-16,2025-08-24,GRN-2025-1575,INV-VND-2025-1575,2025-08-25,2025-09-24,2025-09-19,EXP-38709,4,False,,
PRC-2025-1576,GRT-2023-001,PRJ-2023-011,BDL-0021,VND-0116,LOC-MAN-001,FP-2025-03,STS-009,Quotation,Sunflower Seeds 1kg for PRJ-2023-011,111,Units,13700.0,1520700.0,TZS,2025-03-17,2025-04-22,2025-04-26,GRN-2025-1576,INV-VND-2025-1576,2025-04-27,2025-05-27,,EXP-22327,5,False,PC-2025-166,
PRC-2025-1577,GRT-2023-004,PRJ-2023-009,BDL-0108,VND-0128,LOC-MAN-003,FP-2025-06,STS-009,Quotation,Toyota Hilux Double Cab for PRJ-2023-009,1,Sets,36548400.0,36548400.0,TZS,2025-06-10,2025-07-10,2025-07-15,GRN-2025-1577,INV-VND-2025-1577,2025-07-21,2025-08-20,2025-08-19,EXP-38730,7,False,PC-2025-107,
PRC-2025-1578,GRT-2024-001,PRJ-2024-002,BDL-0088,VND-0047,LOC-KIL-004,FP-2025-05,STS-007,Quotation,Participant Bags for PRJ-2024-002,50,Pieces,27500.0,1375000.0,TZS,2025-05-28,2025-06-21,2025-06-18,GRN-2025-1578,,,,,,4,False,PC-2025-169,
PRC-2025-1579,GRT-2023-002,PRJ-2023-012,BDL-0028,VND-0097,LOC-ARU-001,FP-2025-01,STS-003,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-012,1,Pieces,43378100.0,43378100.0,TZS,2025-01-19,2025-03-03,,,,,,,,5,False,PC-2025-089,
PRC-2025-1580,GRT-2024-001,PRJ-2024-002,BDL-0083,VND-0107,LOC-KIL-004,FP-2025-02,STS-005,Quotation,Cement Bags for PRJ-2024-002,253,Boxes,27100.0,6856300.0,TZS,2025-02-20,2025-03-08,,,,,,,,3,False,PC-2025-113,
PRC-2025-1581,GRT-2024-004,PRJ-2024-006,BDL-0213,VND-0092,LOC-MAN-002,FP-2025-08,STS-008,Quotation,Conference Table for PRJ-2024-006,1,Litres,1154200.0,1154200.0,TZS,2025-08-22,2025-09-26,2025-10-02,GRN-2025-1581,INV-VND-2025-1581,2025-10-07,,,,3,False,,
PRC-2025-1582,GRT-2024-003,PRJ-2024-005,BDL-0183,VND-0112,LOC-ARU-004,FP-2025-09,STS-007,Quotation,Sunflower Seeds 1kg for PRJ-2024-005,282,Units,14200.0,4004400.0,TZS,2025-09-25,2025-10-12,2025-10-21,GRN-2025-1582,,,,,,3,False,PC-2025-052,
PRC-2025-1583,GRT-2023-005,PRJ-2023-010,BDL-0153,VND-0058,LOC-KIL-001,FP-2025-04,STS-009,Quotation,Iron Sheets for PRJ-2023-010,82,Units,40900.0,3353800.0,TZS,2025-04-30,2025-05-13,2025-05-25,GRN-2025-1583,INV-VND-2025-1583,2025-05-26,2025-06-25,,EXP-15404,3,False,,
PRC-2025-1584,GRT-2024-002,PRJ-2024-004,BDL-0166,VND-0061,LOC-MAN-004,FP-2025-03,STS-002,Direct Purchase,Pens and Pencils Box for PRJ-2024-004,43,Litres,11200.0,481600.0,TZS,2025-03-17,2025-05-01,,,,,,,,1,False,,
PRC-2025-1585,GRT-2021-001,PRJ-2023-007,BDL-0192,VND-0023,LOC-ARU-001,FP-2025-02,STS-006,Quotation,Bean Seeds 2kg for PRJ-2023-007,403,Litres,12400.0,4997200.0,TZS,2025-02-28,2025-03-27,,,,,,,,3,False,PC-2025-093,
PRC-2025-1586,GRT-2024-002,PRJ-2024-004,BDL-0165,VND-0117,LOC-MAN-004,FP-2025-09,STS-010,Quotation,Office Desk for PRJ-2024-004,9,Boxes,651700.0,5865300.0,TZS,2025-09-25,2025-11-06,2025-11-07,GRN-2025-1586,INV-VND-2025-1586,2025-11-10,2025-12-10,,EXP-29191,4,False,PC-2025-080,
PRC-2025-1587,GRT-2023-001,PRJ-2023-011,BDL-0020,VND-0013,LOC-MAN-001,FP-2025-09,STS-010,Quotation,Toner Cartridge for PRJ-2023-011,14,Sets,47400.0,663600.0,TZS,2025-09-16,2025-10-15,2025-10-17,GRN-2025-1587,INV-VND-2025-1587,2025-10-21,2025-11-20,2025-11-14,EXP-59043,5,False,,
PRC-2025-1588,GRT-2023-001,PRJ-2023-011,BDL-0007,VND-0014,LOC-MAN-001,FP-2025-04,STS-001,Quotation,Flipchart Paper Pad for PRJ-2023-011,37,Boxes,19600.0,725200.0,TZS,2025-04-04,2025-04-12,,,,,,,,5,False,,
PRC-2025-1589,GRT-2023-001,PRJ-2023-001,BDL-0021,VND-0048,LOC-KIL-001,FP-2025-10,STS-009,Quotation,Vegetable Seed Pack for PRJ-2023-001,371,Boxes,9400.0,3487400.0,TZS,2025-10-13,2025-10-30,2025-10-29,GRN-2025-1589,INV-VND-2025-1589,2025-11-02,2025-12-02,2025-12-01,EXP-53276,5,False,PC-2025-115,
PRC-2025-1590,GRT-2024-001,PRJ-2024-007,BDL-0090,VND-0048,LOC-ARU-002,FP-2025-06,STS-009,Quotation,Vegetable Seed Pack for PRJ-2024-007,662,Sets,8400.0,5560800.0,TZS,2025-06-23,2025-07-23,2025-07-28,GRN-2025-1590,INV-VND-2025-1590,2025-07-29,2025-08-28,2025-10-12,EXP-85233,3,False,PC-2025-130,
PRC-2025-1591,GRT-2024-002,PRJ-2024-003,BDL-0154,VND-0021,LOC-ARU-003,FP-2025-01,STS-009,Quotation,Iron Sheets for PRJ-2024-003,65,Kg,44600.0,2899000.0,TZS,2025-01-31,2025-03-16,2025-03-14,GRN-2025-1591,INV-VND-2025-1591,2025-03-15,2025-04-14,2025-04-12,EXP-22450,3,False,PC-2025-190,
PRC-2025-1592,GRT-2024-001,PRJ-2024-007,BDL-0096,VND-0014,LOC-ARU-002,FP-2025-05,STS-010,Quotation,Dell Laptop Computer for PRJ-2024-007,1,Kg,1802600.0,1802600.0,TZS,2025-05-01,2025-05-28,2025-05-30,GRN-2025-1592,,2025-06-03,2025-07-03,2025-07-01,EXP-60229,3,False,PC-2025-159,
PRC-2025-1593,GRT-2024-001,PRJ-2024-001,BDL-0084,VND-0099,LOC-MAN-001,FP-2025-06,STS-009,Quotation,Dell Laptop Computer for PRJ-2024-001,1,Units,1658600.0,1658600.0,TZS,2025-06-26,08-01-2025,2025-08-06,GRN-2025-1593,INV-VND-2025-1593,2025-08-13,2025-09-12,2025-10-27,EXP-85059,4,False,PC-2025-031,
PRC-2025-1594,GRT-2023-005,PRJ-2023-010,BDL-0142,VND-0051,LOC-KIL-001,FP-2025-01,STS-006,Quotation,Eucalyptus Seedlings for PRJ-2023-010,6038,Sets,800.0,4830400.0,TZS,2025-01-29,2025-02-14,,,,,,,,4,False,,
PRC-2025-1595,GRT-2024-002,PRJ-2024-004,BDL-0167,VND-0130,LOC-MAN-004,FP-2025-06,STS-008,Quotation,Office Desk for PRJ-2024-004,3,Kg,679400.0,2038200.0,TZS,2025-06-11,2025-06-23,2025-06-29,GRN-2025-1595,INV-VND-2025-1595,2025-07-02,,,,3,False,PC-2025-094,
PRC-2025-1596,GRT-2023-001,PRJ-2023-011,BDL-0012,VND-0133,LOC-MAN-001,FP-2025-10,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-011,1,Units,397600.0,397600.0,TZS,2025-10-10,2025-11-24,2025-11-24,GRN-2025-1596,INV-VND-2025-1596,2025-11-30,2025-12-30,2025-12-27,EXP-22928,1,False,,
PRC-2025-1597,GRT-2024-002,PRJ-2024-003,BDL-0163,VND-0089,LOC-ARU-003,FP-2025-05,STS-009,Tender,Malaria Rapid Test Kits Box for PRJ-2024-003,93,Litres,317500.0,29527500.0,TZS,2025-05-30,2025-06-11,2025-06-26,GRN-2025-1597,INV-VND-2025-1597,06-27-2025,27/07/2025,2025-07-21,EXP-88264,3,False,PC-2025-190,
PRC-2025-1598,GRT-2023-001,PRJ-2023-011,BDL-0013,VND-0061,LOC-MAN-001,FP-2025-05,STS-004,Quotation,Toner Cartridge for PRJ-2023-011,13,Kg,47800.0,621400.0,TZS,2025-05-04,2025-06-14,,,,,,,,3,False,,
PRC-2025-1599,GRT-2023-004,PRJ-2023-008,BDL-0110,VND-0036,LOC-MAN-002,FP-2025-06,STS-003,Quotation,Filing Cabinet for PRJ-2023-008,5,Sets,382100.0,1910500.0,TZS,2025-06-26,2025-07-21,,,,,,,,3,False,,
PRC-2025-1600,GRT-2024-001,PRJ-2024-001,BDL-0085,VND-0077,LOC-MAN-001,FP-2025-03,STS-010,Quotation,Bean Seeds 2kg for PRJ-2024-001,272,Units,12900.0,3508800.0,TZS,2025-03-18,2025-04-10,2025-04-22,GRN-2025-1600,INV-VND-2025-1600,2025-04-25,2025-05-25,,EXP-28939,4,False,PC-2025-170,
PRC-2025-1601,GRT-2024-004,PRJ-2024-006,BDL-0218,VND-0137,LOC-MAN-002,FP-2025-04,STS-009,Tender,Oral Rehydration Salts for PRJ-2024-006,171,Boxes,39700.0,6788700.0,TZS,2025-04-01,2025-04-23,2025-04-28,GRN-2025-1601,INV-VND-2025-1601,2025-05-02,2025-06-01,2025-05-30,EXP-18471,3,False,PC-2025-161,
PRC-2025-1602,GRT-2024-001,PRJ-2024-002,BDL-0092,VND-0012,LOC-KIL-004,FP-2025-08,STS-009,Quotation,Paracetamol Tablets for PRJ-2024-002,394,Kg,31700.0,12489800.0,TZS,2025-08-20,2025-09-11,2025-09-11,GRN-2025-1602,INV-VND-2025-1602,2025-09-12,2025-10-12,2025-10-04,EXP-88462,4,False,PC-2025-165,
PRC-2025-1603,GRT-2023-001,PRJ-2023-001,BDL-0009,VND-0130,LOC-KIL-001,FP-2025-05,STS-010,Tender,Indigenous Tree Seedlings for PRJ-2023-001,14303,Units,600.0,8581800.0,TZS,2025-05-18,2025-06-09,2025-06-14,GRN-2025-1603,INV-VND-2025-1603,2025-06-17,2025-07-17,2025-07-07,EXP-89784,6,False,PC-2025-079,
PRC-2025-1604,GRT-2023-001,PRJ-2023-011,BDL-0011,VND-0097,LOC-MAN-001,FP-2025-09,STS-009,Quotation,Manila Files Box for PRJ-2023-011,41,Boxes,13600.0,557600.0,TZS,2025-09-01,2025-09-25,2025-09-22,GRN-2025-1604,INV-VND-2025-1604,2025-09-25,2025-10-25,,EXP-52932,5,False,PC-2025-030,
PRC-2025-1605,GRT-2021-001,PRJ-2023-007,BDL-0209,VND-0049,LOC-ARU-001,FP-2025-06,STS-007,Quotation,Toyota Hilux Double Cab for PRJ-2023-007,1,Litres,36319300.0,36319300.0,TZS,2025-06-01,10-Jun-2025,2025-06-19,GRN-2025-1605,,,,,,3,False,PC-2025-153,
PRC-2025-1606,GRT-2023-001,PRJ-2023-002,BDL-0013,VND-0058,LOC-KIL-002,FP-2025-04,STS-004,Quotation,HP Desktop Computer for PRJ-2023-002,1,Sets,1547600.0,1547600.0,TZS,2025-04-01,2025-04-18,,,,,,,,4,False,,
PRC-2025-1607,GRT-2021-001,PRJ-2023-007,BDL-0206,VND-0053,LOC-ARU-001,FP-2025-05,STS-004,Direct Purchase,External Hard Drive for PRJ-2023-007,1,Sets,182700.0,182700.0,TZS,2025-05-28,2025-06-09,,,,,,,,1,False,,
PRC-2025-1608,GRT-2023-001,PRJ-2023-011,BDL-0008,VND-0067,LOC-MAN-001,FP-2025-02,STS-006,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-011,1,Litres,43982100.0,43982100.0,TZS,2025-02-01,2025-03-08,,,,,,,,3,False,PC-2025-156,
PRC-2025-1609,GRT-2023-003,PRJ-2023-013,BDL-0070,VND-0137,LOC-ARU-001,FP-2025-01,STS-010,Quotation,Notebooks Pack for PRJ-2023-013,199,Sets,7900.0,1572100.0,TZS,2025-01-16,2025-02-28,2025-03-08,GRN-2025-1609,INV-VND-2025-1609,2025-03-15,2025-04-14,2025-04-06,EXP-74447,4,False,PC-2025-058,
PRC-2025-1610,GRT-2024-004,PRJ-2024-006,BDL-0213,VND-0012,LOC-MAN-002,FP-2025-02,STS-010,Quotation,HP Desktop Computer for PRJ-2024-006,1,Pieces,1289800.0,1289800.0,TZS,2025-02-21,2025-03-15,2025-03-18,GRN-2025-1610,INV-VND-2025-1610,2025-03-19,2025-04-18,2025-04-15,EXP-58884,4,False,,
PRC-2025-1611,GRT-2022-004,PRJ-2023-005,BDL-0123,VND-0097,LOC-KIL-001,FP-2025-06,STS-010,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-005,1,Sets,49335200.0,49335200.0,TZS,2025-06-19,2025-07-09,2025-07-24,GRN-2025-1611,INV-VND-2025-1611,2025-07-25,2025-08-24,2025-08-24,EXP-79047,6,False,PC-2025-016,
PRC-2025-1612,GRT-2023-003,PRJ-2023-006,BDL-0065,VND-0084,LOC-KIL-001,FP-2025-08,STS-009,Direct Purchase,Manila Files Box for PRJ-2023-006,25,Boxes,17200.0,430000.0,TZS,2025-08-31,2025-09-11,2025-09-19,GRN-2025-1612,INV-VND-2025-1612,2025-09-21,2025-10-21,2025-11-23,EXP-81231,1,False,,
PRC-2025-1613,GRT-2023-004,PRJ-2023-008,BDL-0117,VND-0008,LOC-MAN-002,FP-2025-07,STS-007,Quotation,Blood Pressure Monitors for PRJ-2023-008,5,Units,341700.0,1708500.0,TZS,2025-07-21,2025-08-17,2025-08-23,GRN-2025-1613,,,,,,5,False,,
PRC-2025-1614,GRT-2024-004,PRJ-2024-006,BDL-0226,VND-0136,LOC-MAN-002,FP-2025-05,STS-009,Quotation,Improved Maize Seed 5kg for PRJ-2024-006,750,Pieces,19700.0,14775000.0,TZS,2025-05-13,2025-06-22,2025-06-29,GRN-2025-1614,INV-VND-2025-1614,2025-07-01,2025-07-31,2025-07-23,EXP-46743,7,False,PC-2025-046,
PRC-2025-1615,GRT-2023-002,PRJ-2023-004,BDL-0032,VND-0064,LOC-ARU-002,FP-2025-08,STS-003,Quotation,Toner Cartridge for PRJ-2023-004,33,Kg,44800.0,1478400.0,TZS,2025-08-08,2025-08-28,,,,,,,,4,False,PC-2025-175,
PRC-2025-1616,GRT-2023-002,PRJ-2023-004,BDL-0040,VND-0059,LOC-ARU-002,FP-2025-05,STS-009,Quotation,Malaria Rapid Test Kits Box for PRJ-2023-004,69,Boxes,286300.0,19754700.0,TZS,2025-05-12,2025-06-19,2025-07-01,GRN-2025-1616,INV-VND-2025-1616,2025-07-05,2025-08-04,,EXP-73654,4,False,PC-2025-066,
PRC-2025-1617,GRT-2022-004,PRJ-2023-005,BDL-0122,VND-0099,LOC-KIL-001,FP-2025-09,STS-007,Tender,Vegetable Seed Pack for PRJ-2023-005,784,Sets,8300.0,6507200.0,TZS,2025-09-16,2025-10-08,2025-10-09,GRN-2025-1617,,,,,,6,False,PC-2025-144,
PRC-2025-1618,GRT-2023-003,PRJ-2023-013,BDL-0061,VND-0064,LOC-ARU-001,FP-2025-04,STS-010,Quotation,Paracetamol Tablets for PRJ-2023-013,342,Litres,31800.0,10875600.0,TZS,2025-04-06,2025-04-15,2025-04-23,GRN-2025-1618,INV-VND-2025-1618,2025-04-30,2025-05-30,2025-05-21,EXP-12974,4,False,PC-2025-007,
PRC-2025-1619,GRT-2023-004,PRJ-2023-009,BDL-0108,VND-0073,LOC-MAN-003,FP-2025-04,STS-007,Quotation,Indigenous Tree Seedlings for PRJ-2023-009,9360,Units,700.0,6552000.0,TZS,2025-04-19,2025-04-28,2025-05-05,GRN-2025-1619,,,,,,6,False,PC-2025-068,
PRC-2025-1620,GRT-2024-001,PRJ-2024-002,BDL-0096,VND-0009,LOC-KIL-004,FP-2025-05,STS-009,Quotation,Manila Files Box for PRJ-2024-002,84,Kg,13700.0,1150800.0,TZS,2025-05-19,2025-05-28,2025-05-25,GRN-2025-1620,INV-VND-2025-1620,2025-05-28,2025-06-27,2025-06-26,EXP-49743,5,False,PC-2025-101,
PRC-2025-1621,GRT-2024-001,PRJ-2024-001,BDL-0099,VND-0128,LOC-MAN-001,FP-2025-07,STS-006,Quotation,Reams of A4 Paper for PRJ-2024-001,112,Litres,4900.0,548800.0,TZS,2025-07-17,2025-08-09,,,,,,,,3,False,PC-2025-075,
PRC-2025-1622,GRT-2024-002,PRJ-2024-003,BDL-0167,VND-0011,LOC-ARU-003,FP-2025-04,STS-003,Quotation,Iron Sheets for PRJ-2024-003,89,Units,45000.0,4005000.0,TZS,2025-04-23,2025-06-02,,,,,,,,3,False,PC-2025-081,
PRC-2025-1623,GRT-2023-002,PRJ-2023-004,BDL-0034,VND-0122,LOC-ARU-002,FP-2025-03,STS-007,Quotation,Eucalyptus Seedlings for PRJ-2023-004,6676,Sets,700.0,4673200.0,TZS,2025-03-11,2025-04-08,2025-04-05,GRN-2025-1623,,,,,,5,False,PC-2025-085,
PRC-2025-1624,GRT-2023-001,PRJ-2023-011,BDL-0016,VND-0142,LOC-MAN-001,FP-2025-08,STS-009,Quotation,Dell Laptop Computer for PRJ-2023-011,1,Sets,2021700.0,2021700.0,TZS,2025-08-08,2025-09-14,2025-09-12,GRN-2025-1624,INV-VND-2025-1624,2025-09-15,2025-10-15,2025-10-14,EXP-64171,3,False,,
PRC-2025-1625,GRT-2024-001,PRJ-2024-001,BDL-0085,VND-0044,LOC-MAN-001,FP-2025-06,STS-004,Quotation,Cement Bags for PRJ-2024-001,360,Litres,31200.0,11232000.0,TZS,2025-06-06,2025-07-14,,,,,,,,6,False,PC-2025-162,
PRC-2025-1626,GRT-2024-001,PRJ-2024-001,BDL-0099,VND-0139,LOC-MAN-001,FP-2025-04,STS-006,Quotation,Manila Files Box for PRJ-2024-001,74,Boxes,14900.0,1102600.0,TZS,2025-04-04,2025-04-29,,,,,,,,5,False,PC-2025-066,
PRC-2025-1627,GRT-2023-001,PRJ-2023-011,BDL-0014,VND-0030,LOC-MAN-001,FP-2025-03,STS-006,Direct Purchase,Markers Set for PRJ-2023-011,35,Sets,10900.0,381500.0,TZS,2025-03-31,2025-04-29,,,,,,,,1,False,,
PRC-2025-1628,GRT-2024-003,PRJ-2024-005,BDL-0183,VND-0058,LOC-ARU-004,FP-2025-04,STS-009,Quotation,Participant Bags for PRJ-2024-005,113,Units,28400.0,3209200.0,TZS,2025-04-22,2025-05-22,2025-05-24,GRN-2025-1628,INV-VND-2025-1628,2025-05-27,2025-06-26,,EXP-96221,3,False,PC-2025-178,
PRC-2025-1629,GRT-2024-002,PRJ-2024-003,BDL-0167,VND-0129,LOC-ARU-003,FP-2025-08,STS-010,Direct Purchase,Network Switch for PRJ-2024-003,1,Kg,404800.0,404800.0,TZS,2025-08-31,07/10/2025,2025-10-19,GRN-2025-1629,INV-VND-2025-1629,2025-10-20,2025-11-19,2025-11-14,EXP-69019,1,False,,
PRC-2025-1630,GRT-2023-003,PRJ-2023-013,BDL-0080,VND-0132,LOC-ARU-001,FP-2025-05,STS-010,Quotation,Training Handouts Printing for PRJ-2023-013,139,Sets,34900.0,4851100.0,TZS,2025-05-31,2025-07-12,2025-07-17,GRN-2025-1630,INV-VND-2025-1630,2025-07-23,2025-08-22,,EXP-95786,5,False,PC-2025-056,
PRC-2025-1631,GRT-2024-001,PRJ-2024-007,BDL-0093,VND-0106,LOC-ARU-002,FP-2025-03,STS-004,Direct Purchase,Markers Set for PRJ-2024-007,36,Sets,13000.0,468000.0,TZS,2025-03-29,2025-05-05,,,,,,,,1,False,,
PRC-2025-1632,GRT-2024-001,PRJ-2024-007,BDL-0091,VND-0080,LOC-ARU-002,FP-2025-04,STS-009,Quotation,Conference Table for PRJ-2024-007,1,Sets,1202900.0,1202900.0,TZS,2025-04-20,2025-05-26,2025-06-05,GRN-2025-1632,INV-VND-2025-1632,2025-06-08,2025-07-08,2025-07-06,EXP-94072,4,False,PC-2025-157,
PRC-2025-1633,GRT-2024-003,PRJ-2024-005,BDL-0182,VND-0130,LOC-ARU-004,FP-2025-03,STS-010,Direct Purchase,Flipchart Paper Pad for PRJ-2024-005,22,Units,17500.0,385000.0,TZS,2025-03-13,2025-04-13,2025-04-16,GRN-2025-1633,INV-VND-2025-1633,2025-04-20,2025-05-20,2025-05-20,EXP-99993,1,False,,
PRC-2025-1634,GRT-2024-004,PRJ-2024-006,BDL-0214,VND-0005,LOC-MAN-002,FP-2025-06,STS-006,Direct Purchase,Flipchart Paper Pad for PRJ-2024-006,10,Boxes,16500.0,165000.0,TZS,2025-06-21,2025-08-04,,,,,,,,1,False,,
PRC-2025-1635,GRT-2024-001,PRJ-2024-007,BDL-0088,VND-0083,LOC-ARU-002,FP-2025-03,STS-007,Tender,Improved Maize Seed 5kg for PRJ-2024-007,664,Units,16600.0,11022400.0,TZS,2025-03-16,2025-03-30,2025-04-01,GRN-2025-1635,,,,,,7,False,PC-2025-164,
PRC-2025-1636,GRT-2023-002,PRJ-2023-004,BDL-0030,VND-0016,LOC-ARU-002,FP-2025-04,STS-005,Direct Purchase,UPS Battery for PRJ-2023-004,1,Sets,414200.0,414200.0,TZS,2025-04-21,2025-05-12,,,,,,,,1,False,,
